Date,Platform,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
2024-06-23,Meta Ads,Campaign_8,7916,414,869.9,27,2912.29
2024-09-05,Meta Ads,Campaign_7,8122,409,339.28,32,1498.88
2024-07-31,Google Ads,Campaign_24,8010,244,199.76,13,976.07
2024-09-15,Meta Ads,Campaign_7,8058,483,302.92,52,5608.34
2024-11-05,Meta Ads,Campaign_4,8117,180,358.26,15,942.29
2024-01-14,Google Ads,Campaign_26,7935,435,556.88,26,479.47
2024-09-26,Meta Ads,Campaign_8,7809,184,203.33,32,491.13
2024-10-15,Google Ads,Campaign_1,7940,419,317.87,43,2823.31
2024-08-10,Google Ads,Campaign_11,7864,443,522.29,72,5706.4
2024-07-03,Google Ads,Campaign_22,8066,420,740.4,22,387.46
2024-12-16,Google Ads,Campaign_7,7986,206,338.13,31,1144.04
2024-10-05,Google Ads,Campaign_29,8004,364,162.3,58,6457.19
2024-08-25,Google Ads,Campaign_12,7936,301,642.62,13,1526.94
2024-03-10,Meta Ads,Campaign_29,8141,449,264.98,29,1856.14
2024-01-30,Google Ads,Campaign_5,7905,286,167.26,21,925.1
2024-04-17,Google Ads,Campaign_22,7880,313,244.87,26,1789.0
2024-09-12,Meta Ads,Campaign_26,7959,217,511.77,27,735.97
2024-10-01,Google Ads,Campaign_24,8006,201,98.08,8,211.97
2024-02-07,Google Ads,Campaign_5,8087,211,413.58,35,1503.79
2024-02-14,Google Ads,Campaign_8,7855,456,798.85,74,7529.92
2024-09-14,Google Ads,Campaign_23,8018,301,554.99,34,2294.38
2024-12-08,Meta Ads,Campaign_9,8026,160,324.34,28,1650.63
2024-08-21,Meta Ads,Campaign_11,8099,253,554.9,12,344.97
2024-06-15,Meta Ads,Campaign_14,8013,233,550.02,41,1571.81
2024-01-14,Meta Ads,Campaign_15,8027,195,401.91,33,1236.44
2024-11-12,Meta Ads,Campaign_7,8006,382,448.14,19,564.05
2024-10-21,Meta Ads,Campaign_24,7809,308,227.89,36,946.24
2024-06-26,Meta Ads,Campaign_4,8053,369,366.47,65,2990.25
2024-09-08,Google Ads,Campaign_29,8056,456,802.51,70,5573.44
2024-11-01,Google Ads,Campaign_19,7972,263,145.12,11,399.83
2024-09-29,Meta Ads,Campaign_24,8039,228,168.26,17,662.37
2024-12-27,Meta Ads,Campaign_8,8059,356,701.78,25,2012.42
2024-04-09,Google Ads,Campaign_13,7993,214,426.16,14,400.44
2024-12-06,Google Ads,Campaign_11,8098,203,224.75,20,2074.17
2024-08-14,Meta Ads,Campaign_22,7877,340,336.42,51,3635.6
2024-02-12,Google Ads,Campaign_13,7997,336,631.78,29,2169.28
2024-01-01,Google Ads,Campaign_18,7972,352,753.2,46,2761.01
2024-10-27,Google Ads,Campaign_8,8045,337,274.78,33,1192.37
2024-12-29,Google Ads,Campaign_1,7981,174,109.89,28,602.55
2024-10-07,Meta Ads,Campaign_6,7986,220,219.61,20,1737.29
2024-03-02,Meta Ads,Campaign_3,7924,159,185.88,8,455.25
2024-03-01,Google Ads,Campaign_8,8010,291,605.08,36,3904.49
2024-08-23,Google Ads,Campaign_27,8045,417,432.06,66,2066.58
2024-11-06,Meta Ads,Campaign_15,8056,432,229.69,18,1873.79
2024-02-17,Meta Ads,Campaign_7,7928,393,379.13,41,3130.39
2024-05-09,Meta Ads,Campaign_13,8185,293,124.92,28,1220.87
2024-02-10,Meta Ads,Campaign_15,8134,244,603.5,16,1258.72
2024-10-24,Google Ads,Campaign_24,7876,209,398.72,9,1070.57
2024-07-12,Meta Ads,Campaign_2,7887,410,253.41,28,2324.73
2024-07-16,Meta Ads,Campaign_26,8115,329,570.82,47,2608.8
2024-12-27,Google Ads,Campaign_1,7959,352,297.71,31,2126.23
2024-10-30,Google Ads,Campaign_24,7818,346,465.59,52,5801.94
2024-01-18,Google Ads,Campaign_25,7959,427,449.83,53,2744.06
2024-05-23,Meta Ads,Campaign_10,7889,447,642.38,69,2030.35
2024-09-16,Meta Ads,Campaign_29,8060,244,475.78,17,1288.96
2024-09-17,Meta Ads,Campaign_8,8000,221,414.45,9,502.56
2024-09-29,Meta Ads,Campaign_6,7947,456,901.06,52,5046.55
2024-08-12,Meta Ads,Campaign_14,7945,279,263.73,48,2911.65
2024-06-25,Google Ads,Campaign_28,8173,409,736.05,54,2993.74
2024-10-02,Meta Ads,Campaign_2,7980,388,677.66,17,1180.24
2024-08-09,Google Ads,Campaign_15,7941,203,294.09,16,1169.2
2024-09-12,Meta Ads,Campaign_12,8048,384,500.99,21,1970.97
2024-01-11,Google Ads,Campaign_29,7888,222,239.67,14,217.18
2024-03-26,Meta Ads,Campaign_4,7915,256,112.96,20,1543.85
2024-10-31,Meta Ads,Campaign_27,7914,455,855.17,34,3891.31
2024-03-11,Meta Ads,Campaign_6,7871,215,428.69,14,1280.82
2024-03-12,Meta Ads,Campaign_20,8171,293,633.4,13,517.44
2024-02-10,Google Ads,Campaign_11,7939,348,753.56,38,4024.2
2024-04-16,Google Ads,Campaign_14,7992,461,295.88,27,860.59
2024-06-28,Meta Ads,Campaign_3,8110,299,125.75,14,1174.38
2024-05-08,Google Ads,Campaign_20,8128,417,600.08,46,3896.86
2024-10-28,Meta Ads,Campaign_24,8065,432,601.13,25,2592.16
2024-09-16,Meta Ads,Campaign_21,7995,292,237.92,46,3153.53
2024-06-16,Google Ads,Campaign_29,7829,295,646.4,35,1698.97
2024-03-31,Meta Ads,Campaign_20,7899,396,571.35,57,3212.47
2024-02-16,Google Ads,Campaign_26,7992,195,131.45,30,2680.45
2024-07-08,Meta Ads,Campaign_1,8066,286,161.28,25,2692.96
2024-03-27,Meta Ads,Campaign_13,7710,255,342.24,10,284.16
2024-09-18,Meta Ads,Campaign_2,7864,250,518.99,32,1383.15
2024-10-05,Meta Ads,Campaign_27,8109,474,978.29,84,6766.47
2024-02-04,Meta Ads,Campaign_1,8135,277,644.49,41,3682.15
2024-12-15,Google Ads,Campaign_24,7981,162,331.16,16,378.85
2024-11-24,Google Ads,Campaign_13,7933,292,182.08,19,901.56
2024-11-16,Google Ads,Campaign_24,7986,232,122.76,32,1926.65
2024-01-25,Google Ads,Campaign_24,8016,171,290.23,24,1750.08
2024-08-09,Google Ads,Campaign_2,8004,408,654.57,46,5374.31
2024-05-25,Meta Ads,Campaign_24,8021,269,136.01,34,3357.66
2024-10-24,Google Ads,Campaign_8,8052,418,534.86,50,4421.59
2024-12-03,Google Ads,Campaign_8,8025,206,498.1,25,2474.6
2024-05-09,Meta Ads,Campaign_10,7938,301,350.68,16,254.07
2024-08-13,Google Ads,Campaign_25,7959,430,632.03,26,1226.25
2024-12-29,Meta Ads,Campaign_19,7945,365,872.76,27,1667.92
2024-06-27,Google Ads,Campaign_8,7855,404,489.62,39,2353.44
2024-04-02,Meta Ads,Campaign_23,7944,249,562.6,36,2108.56
2024-02-02,Meta Ads,Campaign_11,8031,426,379.89,67,5593.21
2024-07-14,Meta Ads,Campaign_19,7952,292,121.36,38,3600.09
2024-09-15,Meta Ads,Campaign_6,8206,448,454.43,76,6023.04
2024-06-29,Google Ads,Campaign_20,8056,210,155.16,19,1423.27
2024-02-04,Meta Ads,Campaign_29,7931,468,194.12,47,4631.25
2024-08-09,Meta Ads,Campaign_5,7955,436,839.23,25,2871.68
2024-01-23,Google Ads,Campaign_22,7975,309,470.75,16,687.92
2024-09-01,Meta Ads,Campaign_19,7900,186,176.62,25,1731.49
2024-12-25,Google Ads,Campaign_26,8011,448,329.47,41,2730.98
2024-11-19,Meta Ads,Campaign_8,7957,173,230.0,22,2056.49
2024-11-14,Meta Ads,Campaign_26,8092,186,137.47,33,2004.23
2024-07-25,Meta Ads,Campaign_11,8079,168,141.63,21,508.2
2024-07-12,Meta Ads,Campaign_8,8103,212,292.09,9,656.11
2024-11-23,Meta Ads,Campaign_23,8073,219,399.56,30,2188.47
2024-01-12,Meta Ads,Campaign_7,8078,271,386.91,33,3345.49
2024-04-05,Google Ads,Campaign_21,7971,202,116.61,31,3482.51
2024-10-07,Google Ads,Campaign_16,8004,326,360.42,32,2885.09
2024-08-06,Meta Ads,Campaign_23,7798,353,647.86,24,1609.55
2024-11-04,Google Ads,Campaign_21,7863,194,315.85,8,571.39
2024-09-26,Google Ads,Campaign_1,7874,268,360.15,37,695.17
2024-09-14,Google Ads,Campaign_5,8005,331,767.05,23,605.25
2024-04-25,Google Ads,Campaign_9,7831,422,545.76,29,2755.43
2024-09-01,Google Ads,Campaign_20,8089,408,615.61,54,4870.63
2024-10-10,Meta Ads,Campaign_23,7738,354,647.69,18,1027.77
2024-12-04,Meta Ads,Campaign_14,7900,365,539.85,42,3905.66
2024-07-21,Google Ads,Campaign_14,8035,297,712.34,23,1312.46
2024-03-23,Meta Ads,Campaign_13,7991,479,1186.77,77,1502.76
2024-04-16,Meta Ads,Campaign_22,8080,422,959.37,50,5596.89
2024-05-11,Google Ads,Campaign_14,7951,348,587.42,37,2502.28
2024-06-24,Meta Ads,Campaign_23,7935,401,366.11,25,2812.85
2024-07-31,Google Ads,Campaign_18,7905,363,566.3,46,964.08
2024-11-01,Meta Ads,Campaign_11,8028,168,232.81,28,2753.08
2024-04-07,Google Ads,Campaign_10,7909,309,181.52,19,956.52
2024-01-29,Meta Ads,Campaign_18,8034,331,377.05,18,807.12
2024-01-13,Meta Ads,Campaign_26,7909,295,357.16,37,2923.79
2024-12-09,Google Ads,Campaign_30,8074,232,496.8,32,3227.96
2024-04-03,Meta Ads,Campaign_6,8028,411,232.73,54,1515.57
2024-10-27,Google Ads,Campaign_10,7920,296,119.53,35,3429.1
2024-03-06,Google Ads,Campaign_15,8003,245,390.03,24,2670.77
2024-10-30,Meta Ads,Campaign_20,7926,222,275.73,10,932.79
2024-03-29,Google Ads,Campaign_24,8255,234,423.59,24,2433.99
2024-06-16,Meta Ads,Campaign_15,7986,309,486.83,40,3170.33
2024-03-11,Google Ads,Campaign_13,8068,188,399.82,27,2048.49
2024-05-13,Google Ads,Campaign_25,8015,268,161.45,23,711.89
2024-05-06,Meta Ads,Campaign_24,8220,409,639.54,55,2204.16
2024-12-20,Google Ads,Campaign_16,7951,233,216.89,14,678.13
2024-09-04,Google Ads,Campaign_8,8010,307,534.43,41,1468.97
2024-06-11,Google Ads,Campaign_5,8047,241,186.17,14,1135.1
2024-01-10,Google Ads,Campaign_25,8074,428,441.16,54,3871.63
2024-10-08,Meta Ads,Campaign_8,8010,209,406.4,12,368.26
2024-05-18,Meta Ads,Campaign_12,7951,203,263.59,10,1164.66
2024-05-15,Meta Ads,Campaign_28,7893,292,668.13,23,471.05
2024-01-23,Meta Ads,Campaign_21,7998,363,535.44,37,3988.38
2024-08-27,Meta Ads,Campaign_22,7925,365,880.47,42,4093.44
2024-05-10,Google Ads,Campaign_6,8019,317,662.01,15,560.12
2024-11-29,Google Ads,Campaign_30,7967,333,736.07,33,1804.26
2024-02-08,Meta Ads,Campaign_14,8068,423,725.65,33,3588.86
2024-11-05,Google Ads,Campaign_12,7830,381,177.41,62,6061.11
2024-04-27,Meta Ads,Campaign_4,7915,448,415.56,41,942.09
2024-10-04,Google Ads,Campaign_16,8084,369,449.46,23,1841.9
2024-05-17,Google Ads,Campaign_25,7928,200,382.4,32,2109.09
2024-06-01,Google Ads,Campaign_25,8009,290,218.0,20,2204.16
2024-09-25,Google Ads,Campaign_2,7993,253,282.3,43,3454.22
2024-09-02,Meta Ads,Campaign_18,8192,211,491.05,10,1078.88
2024-02-07,Meta Ads,Campaign_26,8093,442,766.59,30,2133.15
2024-04-07,Google Ads,Campaign_5,8078,163,144.88,23,1987.43
2024-07-20,Google Ads,Campaign_7,7944,439,780.75,48,1831.85
2024-03-03,Meta Ads,Campaign_25,8111,452,1068.82,43,4264.88
2024-04-24,Google Ads,Campaign_8,8014,448,474.54,26,1087.68
2024-07-18,Google Ads,Campaign_11,7986,281,206.86,17,384.93
2024-11-15,Google Ads,Campaign_22,7991,167,254.09,8,120.08
2024-02-06,Meta Ads,Campaign_5,7842,278,381.68,49,4040.71
2024-03-14,Meta Ads,Campaign_23,8081,314,150.34,45,5139.03
2024-11-14,Meta Ads,Campaign_15,7953,314,770.81,30,1803.26
2024-04-20,Meta Ads,Campaign_18,8039,463,421.88,79,8590.99
2024-01-04,Google Ads,Campaign_9,8131,173,218.42,9,783.76
2024-02-13,Google Ads,Campaign_14,7976,207,396.9,35,1091.12
2024-11-23,Google Ads,Campaign_13,7935,267,573.18,35,2442.97
2024-05-16,Google Ads,Campaign_22,7980,303,154.24,18,1480.78
2024-08-30,Google Ads,Campaign_28,8038,359,850.53,61,3373.27
2024-06-23,Meta Ads,Campaign_24,7846,314,689.69,43,4202.79
2024-11-05,Meta Ads,Campaign_8,7957,276,480.41,34,3999.05
2024-10-07,Meta Ads,Campaign_26,8171,330,161.47,50,5248.89
2024-08-15,Meta Ads,Campaign_27,8145,440,856.37,18,793.59
2024-06-07,Google Ads,Campaign_26,7983,410,727.39,17,1892.12
2024-02-12,Meta Ads,Campaign_10,7851,223,451.97,12,1297.12
2024-06-05,Meta Ads,Campaign_20,7905,290,660.7,48,1297.58
2024-10-28,Meta Ads,Campaign_1,7882,450,948.24,38,2448.96
2024-08-10,Google Ads,Campaign_10,8249,182,164.62,13,698.12
2024-03-03,Google Ads,Campaign_4,7997,185,110.28,15,1540.59
2024-08-29,Google Ads,Campaign_24,8001,406,660.21,42,4455.91
2024-08-21,Google Ads,Campaign_21,8070,373,575.66,36,1748.57
2024-03-14,Google Ads,Campaign_16,8060,201,99.09,11,1001.37
2024-06-10,Meta Ads,Campaign_23,7890,225,215.58,34,3511.44
2024-06-04,Google Ads,Campaign_11,8027,435,307.09,28,2262.43
2024-08-29,Meta Ads,Campaign_20,7916,236,356.94,24,1276.46
2024-10-15,Meta Ads,Campaign_19,8001,345,534.12,41,2515.89
2024-01-10,Google Ads,Campaign_29,8097,296,727.86,31,1749.43
2024-06-27,Meta Ads,Campaign_17,7998,266,207.22,18,1091.84
2024-11-06,Google Ads,Campaign_23,8045,285,562.16,45,2945.26
2024-04-16,Meta Ads,Campaign_27,8050,240,97.1,14,1243.46
2024-12-28,Meta Ads,Campaign_14,8011,396,636.85,38,4344.8
2024-12-05,Google Ads,Campaign_30,8027,216,152.64,15,831.93
2024-02-11,Meta Ads,Campaign_1,8012,391,777.26,26,1235.01
2024-01-11,Meta Ads,Campaign_12,8003,249,381.04,15,1464.99
2024-09-03,Meta Ads,Campaign_7,8018,298,700.99,46,3214.51
2024-09-18,Meta Ads,Campaign_4,8004,232,434.32,9,672.57
2024-05-14,Meta Ads,Campaign_28,8011,209,84.89,19,1334.46
2024-11-27,Meta Ads,Campaign_2,7916,445,825.42,46,3994.08
2024-07-15,Google Ads,Campaign_16,7936,442,810.09,41,4778.82
2024-04-17,Google Ads,Campaign_15,7861,251,368.32,11,344.32
2024-04-28,Google Ads,Campaign_11,8113,163,354.5,26,700.6
2024-06-29,Google Ads,Campaign_27,8077,276,543.33,41,1849.54
2024-04-19,Google Ads,Campaign_26,7983,217,492.69,31,1624.87
2024-12-07,Meta Ads,Campaign_9,7964,180,190.68,31,1141.85
2024-06-15,Meta Ads,Campaign_14,7840,258,118.95,21,1457.58
2024-11-13,Meta Ads,Campaign_7,8035,382,736.65,26,2654.71
2024-05-16,Meta Ads,Campaign_30,7904,388,304.79,39,1458.04
2024-03-22,Google Ads,Campaign_26,8027,350,771.75,17,1213.73
2024-08-25,Meta Ads,Campaign_4,8008,353,293.57,40,610.0
2024-10-31,Google Ads,Campaign_8,8049,461,262.15,32,2544.22
2024-12-21,Meta Ads,Campaign_4,7843,372,237.81,29,1788.33
2024-11-29,Meta Ads,Campaign_22,8161,326,726.23,40,602.17
2024-01-22,Meta Ads,Campaign_13,7990,293,199.49,45,2895.55
2024-10-16,Google Ads,Campaign_8,7932,365,213.22,31,3465.36
2024-10-06,Meta Ads,Campaign_28,8059,179,96.12,30,3178.38
2024-08-10,Google Ads,Campaign_15,8034,173,290.88,17,624.2
2024-07-08,Meta Ads,Campaign_2,7834,175,181.03,31,622.14
2024-03-08,Meta Ads,Campaign_18,7964,330,558.91,55,2082.17
2024-11-14,Meta Ads,Campaign_25,8059,438,375.65,37,746.14
2024-01-16,Google Ads,Campaign_27,7877,265,557.13,40,2341.85
2024-11-14,Google Ads,Campaign_4,7666,358,351.03,19,1112.43
2024-08-10,Google Ads,Campaign_26,7914,472,362.49,47,2527.21
2024-10-13,Meta Ads,Campaign_11,8004,161,398.15,10,807.82
2024-05-01,Meta Ads,Campaign_24,8028,234,115.05,40,1029.27
2024-02-02,Meta Ads,Campaign_15,8007,356,462.8,27,1501.24
2024-01-25,Meta Ads,Campaign_28,7984,428,1055.35,69,5686.35
2024-06-19,Meta Ads,Campaign_16,8138,355,855.14,52,5236.36
2024-04-12,Google Ads,Campaign_10,7888,255,554.08,19,328.89
2024-06-03,Meta Ads,Campaign_15,8004,408,647.02,23,2194.03
2024-08-01,Google Ads,Campaign_5,7765,157,74.37,15,1448.67
2024-04-07,Google Ads,Campaign_23,8004,451,603.65,25,1543.33
2024-06-15,Meta Ads,Campaign_5,7953,203,132.22,19,454.27
2024-06-17,Meta Ads,Campaign_12,8013,226,255.4,18,1189.29
2024-12-14,Meta Ads,Campaign_30,7901,226,167.4,23,1064.31
2024-06-04,Google Ads,Campaign_10,8052,477,305.59,55,3312.44
2024-02-14,Google Ads,Campaign_23,7869,355,408.82,32,998.64
2024-08-16,Meta Ads,Campaign_29,7888,333,820.02,19,671.37
2024-09-30,Google Ads,Campaign_17,7986,230,476.39,39,3335.04
2024-07-18,Google Ads,Campaign_5,7933,364,803.3,52,3418.37
2024-10-05,Meta Ads,Campaign_7,7947,246,446.72,14,1460.99
2024-07-09,Google Ads,Campaign_17,7912,362,179.77,44,2028.54
2024-12-04,Meta Ads,Campaign_20,7895,358,445.94,22,1190.31
2024-11-20,Google Ads,Campaign_20,8047,174,428.03,8,625.28
2024-06-20,Google Ads,Campaign_18,7967,162,176.14,23,2609.73
2024-08-03,Meta Ads,Campaign_15,8054,284,138.56,14,424.9
2024-10-04,Meta Ads,Campaign_4,8175,386,937.67,62,6147.68
2024-03-18,Meta Ads,Campaign_17,8039,405,223.14,49,2316.99
2024-02-17,Meta Ads,Campaign_25,7894,386,157.98,67,3856.62
2024-01-12,Google Ads,Campaign_2,7995,191,332.04,22,1290.75
2024-12-18,Meta Ads,Campaign_20,7904,226,403.98,35,2226.33
2024-02-26,Google Ads,Campaign_4,8022,243,112.64,10,508.61
2024-05-27,Google Ads,Campaign_14,8081,406,583.91,35,2656.95
2024-09-05,Meta Ads,Campaign_27,8050,395,831.61,31,1551.54
2024-01-27,Google Ads,Campaign_2,8022,434,429.85,35,1114.58
2024-10-18,Google Ads,Campaign_27,8215,391,671.83,64,7434.88
2024-01-26,Google Ads,Campaign_26,7986,410,940.83,68,6313.17
2024-03-28,Meta Ads,Campaign_27,7870,377,320.93,56,4499.25
2024-10-29,Google Ads,Campaign_7,7832,397,487.81,43,2700.52
2024-04-07,Meta Ads,Campaign_10,8078,260,388.94,40,3190.6
2024-08-19,Meta Ads,Campaign_1,8010,227,129.36,19,819.88
2024-11-26,Meta Ads,Campaign_19,7931,223,386.44,32,1411.68
2024-03-05,Meta Ads,Campaign_20,8106,480,504.21,30,1687.15
2024-07-12,Google Ads,Campaign_14,7825,169,146.9,28,2755.18
2024-06-28,Meta Ads,Campaign_26,8013,286,254.62,27,1889.85
2024-07-09,Google Ads,Campaign_25,7969,212,381.33,13,1197.06
2024-06-02,Meta Ads,Campaign_20,7998,187,251.47,33,3101.32
2024-09-28,Meta Ads,Campaign_15,7859,241,183.87,28,2797.02
2024-07-22,Google Ads,Campaign_19,7895,171,295.44,27,2176.15
2024-03-06,Meta Ads,Campaign_30,7992,466,198.51,30,2084.35
2024-07-18,Meta Ads,Campaign_28,8004,478,842.68,27,1742.76
2024-09-03,Meta Ads,Campaign_12,8150,452,316.21,37,2758.36
2024-11-05,Meta Ads,Campaign_9,8058,205,215.25,10,1186.32
2024-06-08,Meta Ads,Campaign_22,7949,191,122.01,18,1002.7
2024-02-12,Meta Ads,Campaign_15,7910,376,923.07,62,5470.7
2024-11-06,Meta Ads,Campaign_18,8025,194,110.0,22,2580.96
2024-10-30,Google Ads,Campaign_28,8180,366,728.31,49,2235.95
2024-08-27,Google Ads,Campaign_11,8015,325,331.36,52,3330.86
2024-07-11,Meta Ads,Campaign_25,8130,182,298.9,12,1376.87
2024-06-13,Google Ads,Campaign_30,7908,393,971.19,68,2902.79
2024-03-12,Meta Ads,Campaign_20,8129,412,721.14,42,2816.13
2024-12-22,Meta Ads,Campaign_30,8091,381,414.28,17,1816.93
2024-05-13,Google Ads,Campaign_10,7971,458,302.05,81,1549.39
2024-04-24,Meta Ads,Campaign_5,7972,285,216.0,45,2911.08
2024-02-03,Meta Ads,Campaign_2,8002,205,261.13,23,1706.33
2024-09-09,Meta Ads,Campaign_12,7934,162,342.42,21,960.88
2024-02-20,Google Ads,Campaign_5,7900,324,712.9,15,1765.57
2024-06-07,Google Ads,Campaign_28,7889,357,710.63,53,1260.05
2024-04-20,Google Ads,Campaign_28,8059,422,373.77,73,3639.78
2024-05-08,Google Ads,Campaign_24,7927,345,550.46,45,1002.92
2024-07-12,Google Ads,Campaign_18,7973,279,461.11,26,1443.42
2024-11-02,Meta Ads,Campaign_30,7993,291,513.23,45,3429.15
2024-08-05,Meta Ads,Campaign_23,8126,232,493.55,33,3508.2
2024-02-06,Google Ads,Campaign_3,7908,379,280.06,52,2069.09
2024-09-08,Google Ads,Campaign_5,8049,187,155.5,9,221.52
2024-11-19,Google Ads,Campaign_11,7936,426,840.58,44,4985.87
2024-04-17,Google Ads,Campaign_2,8062,389,222.93,56,3133.43
2024-08-08,Google Ads,Campaign_23,8149,448,485.48,78,1882.2
2024-08-14,Google Ads,Campaign_10,8031,362,379.68,52,3457.16
2024-08-02,Google Ads,Campaign_29,7948,444,627.53,69,4615.77
2024-03-02,Google Ads,Campaign_26,8111,476,1134.77,52,1520.9
2024-07-25,Google Ads,Campaign_11,7883,330,342.64,53,5593.06
2024-02-01,Google Ads,Campaign_14,8052,349,809.31,58,6853.02
2024-10-18,Meta Ads,Campaign_23,7945,309,218.93,45,3535.11
2024-11-22,Meta Ads,Campaign_1,8061,270,399.2,47,2951.18
2024-02-17,Google Ads,Campaign_24,8038,315,451.49,51,1420.02
2024-10-24,Google Ads,Campaign_13,7865,172,336.66,23,953.25
2024-12-11,Google Ads,Campaign_12,7890,302,551.34,50,2213.45
2024-11-15,Google Ads,Campaign_21,8074,265,651.06,15,817.96
2024-03-14,Meta Ads,Campaign_9,8018,291,392.19,11,1081.37
2024-09-14,Meta Ads,Campaign_2,7944,260,147.87,11,1155.86
2024-06-28,Google Ads,Campaign_21,8088,425,673.66,32,753.62
2024-11-02,Meta Ads,Campaign_21,8061,320,614.35,20,2363.85
2024-10-21,Google Ads,Campaign_7,7728,241,156.01,39,1237.37
2024-07-03,Google Ads,Campaign_15,8005,422,639.69,30,800.69
2024-05-15,Google Ads,Campaign_20,8044,294,412.18,49,5804.27
2024-03-19,Google Ads,Campaign_16,7986,391,165.92,24,2040.85
2024-01-09,Google Ads,Campaign_4,8028,277,138.11,27,2831.83
2024-09-20,Google Ads,Campaign_9,8114,236,157.48,22,2614.53
2024-05-05,Meta Ads,Campaign_7,7928,436,590.09,26,1605.53
2024-09-18,Google Ads,Campaign_17,7946,473,580.11,81,6011.65
2024-07-15,Meta Ads,Campaign_5,7990,287,147.64,16,1697.95
2024-12-21,Google Ads,Campaign_29,7871,186,84.15,16,510.38
2024-01-20,Meta Ads,Campaign_12,7970,194,133.07,21,710.87
2024-12-10,Meta Ads,Campaign_28,7970,467,347.75,64,2585.86
2024-04-25,Google Ads,Campaign_12,8052,324,612.14,38,1713.45
2024-08-22,Meta Ads,Campaign_4,8028,436,806.09,26,1300.34
2024-10-13,Meta Ads,Campaign_1,8001,473,544.8,28,985.34
2024-03-11,Google Ads,Campaign_23,8047,288,149.26,11,247.41
2024-05-22,Google Ads,Campaign_3,8104,337,383.75,53,5745.05
2024-10-18,Google Ads,Campaign_21,8112,281,126.28,17,1154.41
2024-11-06,Google Ads,Campaign_12,8002,461,1067.02,45,1164.15
2024-06-23,Google Ads,Campaign_27,8045,231,441.49,22,1158.63
2024-01-21,Google Ads,Campaign_24,7953,445,1045.68,44,3804.18
2024-04-10,Google Ads,Campaign_5,8075,292,684.16,33,2830.51
2024-05-11,Meta Ads,Campaign_13,8056,322,135.48,35,2132.18
2024-11-24,Google Ads,Campaign_12,7820,372,249.9,23,429.06
2024-12-30,Google Ads,Campaign_28,8035,232,185.67,23,1385.13
2024-10-04,Meta Ads,Campaign_2,8001,460,1028.66,20,2114.21
2024-06-02,Google Ads,Campaign_21,8028,202,239.25,19,296.98
2024-10-29,Google Ads,Campaign_7,8097,249,337.64,32,1138.73
2024-03-03,Google Ads,Campaign_21,8001,333,821.17,47,3142.17
2024-06-04,Google Ads,Campaign_23,7888,175,240.15,18,1802.7
2024-07-04,Google Ads,Campaign_11,8037,166,219.72,9,405.62
2024-11-17,Meta Ads,Campaign_17,8072,465,1129.44,42,1285.84
2024-05-01,Google Ads,Campaign_17,8170,300,435.61,21,346.75
2024-06-03,Google Ads,Campaign_12,8049,248,588.35,44,1370.74
2024-09-02,Meta Ads,Campaign_16,8088,232,377.58,23,1220.89
2024-11-11,Meta Ads,Campaign_30,8145,233,256.53,19,1495.15
2024-12-26,Google Ads,Campaign_30,8153,423,680.94,40,4453.75
2024-04-06,Google Ads,Campaign_8,8062,245,130.01,14,414.53
2024-12-14,Meta Ads,Campaign_2,7880,416,688.74,21,986.06
2024-03-12,Meta Ads,Campaign_1,8155,431,939.21,18,741.66
2024-03-06,Google Ads,Campaign_16,7989,385,657.77,38,3951.7
2024-02-04,Meta Ads,Campaign_21,7775,290,614.9,12,474.89
2024-08-07,Google Ads,Campaign_12,7953,330,444.86,32,1346.75
2024-09-20,Google Ads,Campaign_14,7976,201,370.02,14,1041.77
2024-02-20,Meta Ads,Campaign_18,7958,202,503.56,11,616.29
2024-08-06,Meta Ads,Campaign_17,8031,309,212.09,38,2537.84
2024-02-01,Google Ads,Campaign_22,8143,215,341.93,37,2213.27
2024-10-24,Google Ads,Campaign_11,8167,382,891.84,58,5231.28
2024-04-19,Google Ads,Campaign_21,7914,270,634.19,15,543.58
2024-04-26,Google Ads,Campaign_12,8008,231,516.96,20,1892.79
2024-03-27,Meta Ads,Campaign_19,8033,185,204.29,22,555.43
2024-12-23,Google Ads,Campaign_3,7901,341,637.78,44,3271.81
2024-12-01,Google Ads,Campaign_29,8023,326,639.59,52,5120.71
2024-01-29,Google Ads,Campaign_9,8002,298,607.58,30,3196.23
2024-06-15,Meta Ads,Campaign_2,8010,176,360.81,20,2315.56
2024-02-19,Google Ads,Campaign_1,8005,369,601.31,28,2987.56
2024-11-07,Meta Ads,Campaign_4,8102,362,719.82,42,3672.16
2024-05-09,Meta Ads,Campaign_23,7946,415,615.37,45,792.32
